seed,arm,ssl_epoch,avg_acc_last10,wga_last10,best_group_last10,probe_epochs,result
1,splice_crp_kl,500,55.79649806022644,51.6059935092926,66.16541147232056,13,/home/xar68reb/Spur_SpLiCE/outputs/crp_signal_checks_v1/transfer/lambda_0.5/seed1/splice_crp_kl/training/waterbirds_s1_crp-v2-relational_e500_a47a2e37af/probe_features_epoch_500_ds_train_val.json
1,raw_clip_kl,500,50.3753125667572,44.3254828453064,54.8872172832489,14,/home/xar68reb/Spur_SpLiCE/outputs/crp_signal_checks_v1/transfer/lambda_0.5/seed1/raw_clip_kl/training/waterbirds_s1_crp-v2-relational_e500_d99eb9dbc6/probe_features_epoch_500_ds_train_val.json
2,splice_crp_kl,500,53.29441428184509,50.0,65.41353464126587,14,/home/xar68reb/Spur_SpLiCE/outputs/crp_signal_checks_v1/transfer/lambda_0.5/seed2/splice_crp_kl/training/waterbirds_s2_crp-v2-relational_e500_e536531f16/probe_features_epoch_500_ds_train_val.json
2,raw_clip_kl,500,49.45788085460663,46.56652212142944,63.90977501869202,14,/home/xar68reb/Spur_SpLiCE/outputs/crp_signal_checks_v1/transfer/lambda_0.5/seed2/raw_clip_kl/training/waterbirds_s2_crp-v2-relational_e500_0d83900246/probe_features_epoch_500_ds_train_val.json
